name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
3_1775_0.mat,3_0_1775,240000,400,16,5,0,100,296
3_1776_0.mat,3_0_1776,240000,400,16,6,0,100,296
3_1777_0.mat,3_0_1777,240000,400,16,1,0,97,297
3_1778_0.mat,3_0_1778,240000,400,16,2,0,81,297
3_1779_0.mat,3_0_1779,240000,400,16,3,0,35,297
3_1780_0.mat,3_0_1780,240000,400,16,4,0,72,297
3_1781_0.mat,3_0_1781,240000,400,16,5,0,100,297
3_1782_0.mat,3_0_1782,240000,400,16,6,0,100,297
3_1783_0.mat,3_0_1783,240000,400,16,1,0,100,298
3_1784_0.mat,3_0_1784,240000,400,16,2,0,100,298
3_1785_0.mat,3_0_1785,240000,400,16,3,0,100,298
3_1786_0.mat,3_0_1786,240000,400,16,4,0,100,298
3_1787_0.mat,3_0_1787,240000,400,16,5,0,100,298
3_1788_0.mat,3_0_1788,240000,400,16,6,0,100,298
3_1789_0.mat,3_0_1789,240000,400,16,1,0,100,299
3_1790_0.mat,3_0_1790,240000,400,16,2,0,100,299
3_1791_0.mat,3_0_1791,240000,400,16,3,0,45,299
3_1792_0.mat,3_0_1792,240000,400,16,4,0,1,299
3_1793_0.mat,3_0_1793,240000,400,16,5,0,100,299
3_1794_0.mat,3_0_1794,240000,400,16,6,0,100,299
3_1795_0.mat,3_0_1795,240000,400,16,1,0,100,300
3_1796_0.mat,3_0_1796,240000,400,16,2,0,100,300
3_1797_0.mat,3_0_1797,240000,400,16,3,0,100,300
3_1798_0.mat,3_0_1798,240000,400,16,4,0,100,300
3_1799_0.mat,3_0_1799,240000,400,16,5,0,100,300
3_1800_0.mat,3_0_1800,240000,400,16,6,0,100,300
3_1801_0.mat,3_0_1801,240000,400,16,1,0,89,301
3_1802_0.mat,3_0_1802,240000,400,16,2,0,100,301
3_1803_0.mat,3_0_1803,240000,400,16,3,0,100,301
3_1804_0.mat,3_0_1804,240000,400,16,4,0,100,301
3_1805_0.mat,3_0_1805,240000,400,16,5,0,100,301
3_1806_0.mat,3_0_1806,240000,400,16,6,0,100,301
3_1807_0.mat,3_0_1807,240000,400,16,1,0,100,302
3_1808_0.mat,3_0_1808,240000,400,16,2,0,100,302
3_1809_0.mat,3_0_1809,240000,400,16,3,0,98,302
3_1810_0.mat,3_0_1810,240000,400,16,4,0,99,302
3_1811_0.mat,3_0_1811,240000,400,16,5,0,100,302
3_1812_0.mat,3_0_1812,240000,400,16,6,0,98,302
3_1813_0.mat,3_0_1813,240000,400,16,1,0,100,303
3_1814_0.mat,3_0_1814,240000,400,16,2,0,100,303
3_1815_0.mat,3_0_1815,240000,400,16,3,0,100,303
3_1816_0.mat,3_0_1816,240000,400,16,4,0,98,303
3_1817_0.mat,3_0_1817,240000,400,16,5,0,100,303
3_1818_0.mat,3_0_1818,240000,400,16,6,0,100,303
3_1819_0.mat,3_0_1819,240000,400,16,1,0,100,304
3_1820_0.mat,3_0_1820,240000,400,16,2,0,100,304
3_1821_0.mat,3_0_1821,240000,400,16,3,0,100,304
3_1822_0.mat,3_0_1822,240000,400,16,4,0,100,304
3_1823_0.mat,3_0_1823,240000,400,16,5,0,100,304
3_1824_0.mat,3_0_1824,240000,400,16,6,0,100,304
3_1825_0.mat,3_0_1825,240000,400,16,1,0,100,305
3_1826_0.mat,3_0_1826,240000,400,16,2,0,100,305
3_1827_0.mat,3_0_1827,240000,400,16,3,0,100,305
3_1828_0.mat,3_0_1828,240000,400,16,4,0,100,305
3_1829_0.mat,3_0_1829,240000,400,16,5,0,100,305
3_1830_0.mat,3_0_1830,240000,400,16,6,0,100,305
3_1831_0.mat,3_0_1831,240000,400,16,1,0,100,306
3_1832_0.mat,3_0_1832,240000,400,16,2,0,99,306
3_1833_0.mat,3_0_1833,240000,400,16,3,0,100,306
3_1834_0.mat,3_0_1834,240000,400,16,4,0,98,306
3_1835_0.mat,3_0_1835,240000,400,16,5,0,100,306
3_1836_0.mat,3_0_1836,240000,400,16,6,0,100,306
3_1837_0.mat,3_0_1837,240000,400,16,1,0,100,307
3_1838_0.mat,3_0_1838,240000,400,16,2,0,100,307
3_1839_0.mat,3_0_1839,240000,400,16,3,0,100,307
3_1840_0.mat,3_0_1840,240000,400,16,4,0,100,307
3_1841_0.mat,3_0_1841,240000,400,16,5,0,100,307
3_1842_0.mat,3_0_1842,240000,400,16,6,0,93,307
3_1843_0.mat,3_0_1843,240000,400,16,1,0,100,308
3_1844_0.mat,3_0_1844,240000,400,16,2,0,100,308
3_1845_0.mat,3_0_1845,240000,400,16,3,0,100,308
3_1846_0.mat,3_0_1846,240000,400,16,4,0,100,308
3_1847_0.mat,3_0_1847,240000,400,16,5,0,100,308
3_1848_0.mat,3_0_1848,240000,400,16,6,0,100,308
3_1849_0.mat,3_0_1849,240000,400,16,1,0,100,309
3_1850_0.mat,3_0_1850,240000,400,16,2,0,100,309
3_1851_0.mat,3_0_1851,240000,400,16,3,0,100,309
3_1852_0.mat,3_0_1852,240000,400,16,4,0,100,309
3_1853_0.mat,3_0_1853,240000,400,16,5,0,100,309
3_1854_0.mat,3_0_1854,240000,400,16,6,0,100,309
3_1855_0.mat,3_0_1855,240000,400,16,1,0,100,310
3_1856_0.mat,3_0_1856,240000,400,16,2,0,100,310
3_1857_0.mat,3_0_1857,240000,400,16,3,0,100,310
3_1858_0.mat,3_0_1858,240000,400,16,4,0,100,310
3_1859_0.mat,3_0_1859,240000,400,16,5,0,100,310
3_1860_0.mat,3_0_1860,240000,400,16,6,0,100,310
3_1861_0.mat,3_0_1861,240000,400,16,1,0,100,311
3_1862_0.mat,3_0_1862,240000,400,16,2,0,100,311
3_1863_0.mat,3_0_1863,240000,400,16,3,0,100,311
3_1864_0.mat,3_0_1864,240000,400,16,4,0,100,311
3_1865_0.mat,3_0_1865,240000,400,16,5,0,100,311
3_1866_0.mat,3_0_1866,240000,400,16,6,0,100,311
3_1867_0.mat,3_0_1867,240000,400,16,1,0,100,312
3_1868_0.mat,3_0_1868,240000,400,16,2,0,100,312
3_1869_0.mat,3_0_1869,240000,400,16,3,0,100,312
3_1870_0.mat,3_0_1870,240000,400,16,4,0,92,312
3_1871_0.mat,3_0_1871,240000,400,16,5,0,84,312
3_1872_0.mat,3_0_1872,240000,400,16,6,0,87,312
3_1873_0.mat,3_0_1873,240000,400,16,1,0,100,313
3_1874_0.mat,3_0_1874,240000,400,16,2,0,100,313
3_1875_0.mat,3_0_1875,240000,400,16,3,0,100,313
3_1876_0.mat,3_0_1876,240000,400,16,4,0,100,313
3_1877_0.mat,3_0_1877,240000,400,16,5,0,100,313
3_1878_0.mat,3_0_1878,240000,400,16,6,0,100,313
3_1879_0.mat,3_0_1879,240000,400,16,1,0,60,314
3_1880_0.mat,3_0_1880,240000,400,16,2,0,76,314
3_1881_0.mat,3_0_1881,240000,400,16,3,0,100,314
3_1882_0.mat,3_0_1882,240000,400,16,4,0,100,314
3_1883_0.mat,3_0_1883,240000,400,16,5,0,100,314
3_1884_0.mat,3_0_1884,240000,400,16,6,0,100,314
3_1885_0.mat,3_0_1885,240000,400,16,1,0,100,315
3_1886_0.mat,3_0_1886,240000,400,16,2,0,100,315
3_1887_0.mat,3_0_1887,240000,400,16,3,0,100,315
3_1888_0.mat,3_0_1888,240000,400,16,4,0,100,315
3_1889_0.mat,3_0_1889,240000,400,16,5,0,100,315
3_1890_0.mat,3_0_1890,240000,400,16,6,0,100,315
3_1891_0.mat,3_0_1891,240000,400,16,1,0,100,316
3_1892_0.mat,3_0_1892,240000,400,16,2,0,100,316
3_1893_0.mat,3_0_1893,240000,400,16,3,0,100,316
3_1894_0.mat,3_0_1894,240000,400,16,4,0,100,316
3_1895_0.mat,3_0_1895,240000,400,16,5,0,100,316
3_1896_0.mat,3_0_1896,240000,400,16,6,0,99,316
3_1897_0.mat,3_0_1897,240000,400,16,1,0,100,317
3_1898_0.mat,3_0_1898,240000,400,16,2,0,100,317
3_1899_0.mat,3_0_1899,240000,400,16,3,0,100,317
3_1900_0.mat,3_0_1900,240000,400,16,4,0,100,317
3_1901_0.mat,3_0_1901,240000,400,16,5,0,100,317
3_1902_0.mat,3_0_1902,240000,400,16,6,0,100,317
3_1903_0.mat,3_0_1903,240000,400,16,1,0,100,318
3_1904_0.mat,3_0_1904,240000,400,16,2,0,100,318
3_1905_0.mat,3_0_1905,240000,400,16,3,0,100,318
3_1906_0.mat,3_0_1906,240000,400,16,4,0,100,318
3_1907_0.mat,3_0_1907,240000,400,16,5,0,100,318
3_1908_0.mat,3_0_1908,240000,400,16,6,0,100,318
3_1909_0.mat,3_0_1909,240000,400,16,1,0,100,319
3_1910_0.mat,3_0_1910,240000,400,16,2,0,100,319
3_1911_0.mat,3_0_1911,240000,400,16,3,0,100,319
3_1912_0.mat,3_0_1912,240000,400,16,4,0,100,319
3_1913_0.mat,3_0_1913,240000,400,16,5,0,62,319
3_1914_0.mat,3_0_1914,240000,400,16,6,0,100,319
3_1915_0.mat,3_0_1915,240000,400,16,1,0,100,320
3_1916_0.mat,3_0_1916,240000,400,16,2,0,100,320
3_1917_0.mat,3_0_1917,240000,400,16,3,0,100,320
3_1918_0.mat,3_0_1918,240000,400,16,4,0,100,320
3_1919_0.mat,3_0_1919,240000,400,16,5,0,100,320
3_1920_0.mat,3_0_1920,240000,400,16,6,0,100,320
3_1921_0.mat,3_0_1921,240000,400,16,1,0,100,321
3_1922_0.mat,3_0_1922,240000,400,16,2,0,100,321
3_1923_0.mat,3_0_1923,240000,400,16,3,0,100,321
3_1924_0.mat,3_0_1924,240000,400,16,4,0,100,321
3_1925_0.mat,3_0_1925,240000,400,16,5,0,100,321
3_1926_0.mat,3_0_1926,240000,400,16,6,0,100,321
3_1927_0.mat,3_0_1927,240000,400,16,1,0,100,322
3_1928_0.mat,3_0_1928,240000,400,16,2,0,100,322
3_1929_0.mat,3_0_1929,240000,400,16,3,0,98,322
3_1930_0.mat,3_0_1930,240000,400,16,4,0,97,322
3_1931_0.mat,3_0_1931,240000,400,16,5,0,100,322
3_1932_0.mat,3_0_1932,240000,400,16,6,0,100,322
3_1933_0.mat,3_0_1933,240000,400,16,1,0,100,323
3_1934_0.mat,3_0_1934,240000,400,16,2,0,100,323
3_1935_0.mat,3_0_1935,240000,400,16,3,0,100,323
3_1936_0.mat,3_0_1936,240000,400,16,4,0,100,323
3_1937_0.mat,3_0_1937,240000,400,16,5,0,100,323
3_1938_0.mat,3_0_1938,240000,400,16,6,0,100,323
3_1939_0.mat,3_0_1939,240000,400,16,1,0,100,324
3_1940_0.mat,3_0_1940,240000,400,16,2,0,100,324
3_1941_0.mat,3_0_1941,240000,400,16,3,0,100,324
3_1942_0.mat,3_0_1942,240000,400,16,4,0,95,324
3_1943_0.mat,3_0_1943,240000,400,16,5,0,100,324
3_1944_0.mat,3_0_1944,240000,400,16,6,0,100,324
3_1945_0.mat,3_0_1945,240000,400,16,1,0,100,325
3_1946_0.mat,3_0_1946,240000,400,16,2,0,100,325
3_1947_0.mat,3_0_1947,240000,400,16,3,0,100,325
3_1948_0.mat,3_0_1948,240000,400,16,4,0,100,325
3_1949_0.mat,3_0_1949,240000,400,16,5,0,100,325
3_1950_0.mat,3_0_1950,240000,400,16,6,0,100,325
3_1951_0.mat,3_0_1951,240000,400,16,1,0,71,326
3_1952_0.mat,3_0_1952,240000,400,16,2,0,75,326
3_1953_0.mat,3_0_1953,240000,400,16,3,0,58,326
3_1954_0.mat,3_0_1954,240000,400,16,4,0,100,326
3_1955_0.mat,3_0_1955,240000,400,16,5,0,100,326
3_1956_0.mat,3_0_1956,240000,400,16,6,0,100,326
3_1957_0.mat,3_0_1957,240000,400,16,1,0,99,327
3_1958_0.mat,3_0_1958,240000,400,16,2,0,100,327
3_1959_0.mat,3_0_1959,240000,400,16,3,0,100,327
3_1960_0.mat,3_0_1960,240000,400,16,4,0,100,327
3_1961_0.mat,3_0_1961,240000,400,16,5,0,100,327
3_1962_0.mat,3_0_1962,240000,400,16,6,0,100,327
3_1963_0.mat,3_0_1963,240000,400,16,1,0,99,328
3_1964_0.mat,3_0_1964,240000,400,16,2,0,99,328
3_1965_0.mat,3_0_1965,240000,400,16,3,0,100,328
3_1966_0.mat,3_0_1966,240000,400,16,4,0,100,328
3_1967_0.mat,3_0_1967,240000,400,16,5,0,100,328
3_1968_0.mat,3_0_1968,240000,400,16,6,0,100,328
3_1969_0.mat,3_0_1969,240000,400,16,1,0,100,329
3_1970_0.mat,3_0_1970,240000,400,16,2,0,100,329
3_1971_0.mat,3_0_1971,240000,400,16,3,0,100,329
3_1972_0.mat,3_0_1972,240000,400,16,4,0,100,329
3_1973_0.mat,3_0_1973,240000,400,16,5,0,100,329
3_1974_0.mat,3_0_1974,240000,400,16,6,0,99,329
3_1975_0.mat,3_0_1975,240000,400,16,1,0,100,330
3_1976_0.mat,3_0_1976,240000,400,16,2,0,100,330
3_1977_0.mat,3_0_1977,240000,400,16,3,0,100,330
3_1978_0.mat,3_0_1978,240000,400,16,4,0,100,330
3_1979_0.mat,3_0_1979,240000,400,16,5,0,100,330
3_1980_0.mat,3_0_1980,240000,400,16,6,0,100,330
3_1981_0.mat,3_0_1981,240000,400,16,1,0,100,331
3_1982_0.mat,3_0_1982,240000,400,16,2,0,100,331
3_1983_0.mat,3_0_1983,240000,400,16,3,0,100,331
3_1984_0.mat,3_0_1984,240000,400,16,4,0,100,331
3_1985_0.mat,3_0_1985,240000,400,16,5,0,100,331
3_1986_0.mat,3_0_1986,240000,400,16,6,0,100,331
3_1987_0.mat,3_0_1987,240000,400,16,1,0,100,332
3_1988_0.mat,3_0_1988,240000,400,16,2,0,99,332
3_1989_0.mat,3_0_1989,240000,400,16,3,0,99,332
3_1990_0.mat,3_0_1990,240000,400,16,4,0,100,332
3_1991_0.mat,3_0_1991,240000,400,16,5,0,100,332
3_1992_0.mat,3_0_1992,240000,400,16,6,0,100,332
3_1993_0.mat,3_0_1993,240000,400,16,1,0,100,333
3_1994_0.mat,3_0_1994,240000,400,16,2,0,100,333
3_1995_0.mat,3_0_1995,240000,400,16,3,0,100,333
3_1996_0.mat,3_0_1996,240000,400,16,4,0,100,333
3_1997_0.mat,3_0_1997,240000,400,16,5,0,100,333
3_1998_0.mat,3_0_1998,240000,400,16,6,0,100,333
3_1999_0.mat,3_0_1999,240000,400,16,1,0,100,334
3_2000_0.mat,3_0_2000,240000,400,16,2,0,100,334
3_2001_0.mat,3_0_2001,240000,400,16,3,0,100,334
3_2002_0.mat,3_0_2002,240000,400,16,4,0,100,334
3_2003_0.mat,3_0_2003,240000,400,16,5,0,100,334
3_2004_0.mat,3_0_2004,240000,400,16,6,0,100,334
3_2005_0.mat,3_0_2005,240000,400,16,1,0,100,335
3_2006_0.mat,3_0_2006,240000,400,16,2,0,100,335
3_2007_0.mat,3_0_2007,240000,400,16,3,0,100,335
3_2008_0.mat,3_0_2008,240000,400,16,4,0,100,335
3_2009_0.mat,3_0_2009,240000,400,16,5,0,100,335
3_2010_0.mat,3_0_2010,240000,400,16,6,0,100,335
3_2011_0.mat,3_0_2011,240000,400,16,1,0,100,336
3_2012_0.mat,3_0_2012,240000,400,16,2,0,100,336
3_2013_0.mat,3_0_2013,240000,400,16,3,0,100,336
3_2014_0.mat,3_0_2014,240000,400,16,4,0,100,336
3_2015_0.mat,3_0_2015,240000,400,16,5,0,100,336
3_2016_0.mat,3_0_2016,240000,400,16,6,0,100,336
3_2017_0.mat,3_0_2017,240000,400,16,1,0,100,337
3_2018_0.mat,3_0_2018,240000,400,16,2,0,100,337
3_2019_0.mat,3_0_2019,240000,400,16,3,0,100,337
3_2020_0.mat,3_0_2020,240000,400,16,4,0,100,337
3_2021_0.mat,3_0_2021,240000,400,16,5,0,100,337
3_2022_0.mat,3_0_2022,240000,400,16,6,0,100,337
3_2023_0.mat,3_0_2023,240000,400,16,1,0,100,338
3_2024_0.mat,3_0_2024,240000,400,16,2,0,99,338
3_2025_0.mat,3_0_2025,240000,400,16,3,0,100,338
3_2026_0.mat,3_0_2026,240000,400,16,4,0,100,338
3_2027_0.mat,3_0_2027,240000,400,16,5,0,100,338
3_2028_0.mat,3_0_2028,240000,400,16,6,0,100,338
3_2029_0.mat,3_0_2029,240000,400,16,1,0,100,339
3_2030_0.mat,3_0_2030,240000,400,16,2,0,100,339
3_2031_0.mat,3_0_2031,240000,400,16,3,0,100,339
3_2032_0.mat,3_0_2032,240000,400,16,4,0,100,339
3_2033_0.mat,3_0_2033,240000,400,16,5,0,100,339
3_2034_0.mat,3_0_2034,240000,400,16,6,0,100,339
3_2035_0.mat,3_0_2035,240000,400,16,1,0,100,340
3_2036_0.mat,3_0_2036,240000,400,16,2,0,100,340
3_2037_0.mat,3_0_2037,240000,400,16,3,0,100,340
3_2038_0.mat,3_0_2038,240000,400,16,4,0,100,340
3_2039_0.mat,3_0_2039,240000,400,16,5,0,100,340
3_2040_0.mat,3_0_2040,240000,400,16,6,0,100,340
3_2041_0.mat,3_0_2041,240000,400,16,1,0,100,341
3_2042_0.mat,3_0_2042,240000,400,16,2,0,100,341
3_2043_0.mat,3_0_2043,240000,400,16,3,0,100,341
3_2044_0.mat,3_0_2044,240000,400,16,4,0,100,341
3_2045_0.mat,3_0_2045,240000,400,16,5,0,100,341
3_2046_0.mat,3_0_2046,240000,400,16,6,0,100,341
3_2047_0.mat,3_0_2047,240000,400,16,1,0,100,342
3_2048_0.mat,3_0_2048,240000,400,16,2,0,100,342
3_2049_0.mat,3_0_2049,240000,400,16,3,0,100,342
3_2050_0.mat,3_0_2050,240000,400,16,4,0,100,342
3_2051_0.mat,3_0_2051,240000,400,16,5,0,100,342
3_2052_0.mat,3_0_2052,240000,400,16,6,0,100,342
3_2053_0.mat,3_0_2053,240000,400,16,1,0,100,343
3_2054_0.mat,3_0_2054,240000,400,16,2,0,100,343
3_2055_0.mat,3_0_2055,240000,400,16,3,0,90,343
3_2056_0.mat,3_0_2056,240000,400,16,4,0,100,343
3_2057_0.mat,3_0_2057,240000,400,16,5,0,100,343
3_2058_0.mat,3_0_2058,240000,400,16,6,0,100,343
3_2059_0.mat,3_0_2059,240000,400,16,1,0,100,344
3_2060_0.mat,3_0_2060,240000,400,16,2,0,100,344
3_2061_0.mat,3_0_2061,240000,400,16,3,0,100,344
3_2062_0.mat,3_0_2062,240000,400,16,4,0,100,344
3_2063_0.mat,3_0_2063,240000,400,16,5,0,100,344
3_2064_0.mat,3_0_2064,240000,400,16,6,0,100,344
3_2065_0.mat,3_0_2065,240000,400,16,1,0,100,345
3_2066_0.mat,3_0_2066,240000,400,16,2,0,100,345
3_2067_0.mat,3_0_2067,240000,400,16,3,0,100,345
3_2068_0.mat,3_0_2068,240000,400,16,4,0,100,345
3_2069_0.mat,3_0_2069,240000,400,16,5,0,100,345
3_2070_0.mat,3_0_2070,240000,400,16,6,0,52,345
3_2071_0.mat,3_0_2071,240000,400,16,1,0,100,346
3_2072_0.mat,3_0_2072,240000,400,16,2,0,100,346
3_2073_0.mat,3_0_2073,240000,400,16,3,0,100,346
3_2074_0.mat,3_0_2074,240000,400,16,4,0,100,346
3_2075_0.mat,3_0_2075,240000,400,16,5,0,100,346
3_2076_0.mat,3_0_2076,240000,400,16,6,0,100,346
3_2077_0.mat,3_0_2077,240000,400,16,1,0,100,347
3_2078_0.mat,3_0_2078,240000,400,16,2,0,100,347
3_2079_0.mat,3_0_2079,240000,400,16,3,0,100,347
3_2080_0.mat,3_0_2080,240000,400,16,4,0,100,347
3_2081_0.mat,3_0_2081,240000,400,16,5,0,100,347
3_2082_0.mat,3_0_2082,240000,400,16,6,0,100,347
3_2083_0.mat,3_0_2083,240000,400,16,1,0,100,348
3_2084_0.mat,3_0_2084,240000,400,16,2,0,100,348
3_2085_0.mat,3_0_2085,240000,400,16,3,0,100,348
3_2086_0.mat,3_0_2086,240000,400,16,4,0,100,348
3_2087_0.mat,3_0_2087,240000,400,16,5,0,100,348
3_2088_0.mat,3_0_2088,240000,400,16,6,0,99,348
3_2089_0.mat,3_0_2089,240000,400,16,1,0,99,349
3_2090_0.mat,3_0_2090,240000,400,16,2,0,66,349
3_2091_0.mat,3_0_2091,240000,400,16,3,0,90,349
3_2092_0.mat,3_0_2092,240000,400,16,4,0,100,349
3_2093_0.mat,3_0_2093,240000,400,16,5,0,100,349
3_2094_0.mat,3_0_2094,240000,400,16,6,0,100,349
3_2095_0.mat,3_0_2095,240000,400,16,1,0,100,350
3_2096_0.mat,3_0_2096,240000,400,16,2,0,100,350
3_2097_0.mat,3_0_2097,240000,400,16,3,0,100,350
3_2098_0.mat,3_0_2098,240000,400,16,4,0,100,350
3_2099_0.mat,3_0_2099,240000,400,16,5,0,100,350
3_2100_0.mat,3_0_2100,240000,400,16,6,0,100,350
3_2101_0.mat,3_0_2101,240000,400,16,1,0,100,351
3_2102_0.mat,3_0_2102,240000,400,16,2,0,100,351
3_2103_0.mat,3_0_2103,240000,400,16,3,0,100,351
3_2104_0.mat,3_0_2104,240000,400,16,4,0,100,351
3_2105_0.mat,3_0_2105,240000,400,16,5,0,100,351
3_2106_0.mat,3_0_2106,240000,400,16,6,0,100,351
3_2107_0.mat,3_0_2107,240000,400,16,1,0,100,352
3_2108_0.mat,3_0_2108,240000,400,16,2,0,100,352
3_2109_0.mat,3_0_2109,240000,400,16,3,0,100,352
3_2110_0.mat,3_0_2110,240000,400,16,4,0,100,352
3_2111_0.mat,3_0_2111,240000,400,16,5,0,100,352
3_2112_0.mat,3_0_2112,240000,400,16,6,0,100,352
3_2113_0.mat,3_0_2113,240000,400,16,1,0,100,353
3_2114_0.mat,3_0_2114,240000,400,16,2,0,100,353
3_2115_0.mat,3_0_2115,240000,400,16,3,0,100,353
3_2116_0.mat,3_0_2116,240000,400,16,4,0,100,353
3_2117_0.mat,3_0_2117,240000,400,16,5,0,100,353
3_2118_0.mat,3_0_2118,240000,400,16,6,0,100,353
3_2119_0.mat,3_0_2119,240000,400,16,1,0,100,354
3_2120_0.mat,3_0_2120,240000,400,16,2,0,100,354
3_2121_0.mat,3_0_2121,240000,400,16,3,0,100,354
3_2122_0.mat,3_0_2122,240000,400,16,4,0,100,354
3_2123_0.mat,3_0_2123,240000,400,16,5,0,100,354
3_2124_0.mat,3_0_2124,240000,400,16,6,0,100,354
3_2125_0.mat,3_0_2125,240000,400,16,1,0,100,355
3_2126_0.mat,3_0_2126,240000,400,16,2,0,100,355
3_2127_0.mat,3_0_2127,240000,400,16,3,0,100,355
3_2128_0.mat,3_0_2128,240000,400,16,4,0,100,355
3_2129_0.mat,3_0_2129,240000,400,16,5,0,100,355
3_2130_0.mat,3_0_2130,240000,400,16,6,0,100,355
3_2131_0.mat,3_0_2131,240000,400,16,1,0,100,356
3_2132_0.mat,3_0_2132,240000,400,16,2,0,100,356
3_2133_0.mat,3_0_2133,240000,400,16,3,0,100,356
3_2134_0.mat,3_0_2134,240000,400,16,4,0,100,356
3_2135_0.mat,3_0_2135,240000,400,16,5,0,100,356
3_2136_0.mat,3_0_2136,240000,400,16,6,0,100,356
3_2137_0.mat,3_0_2137,240000,400,16,1,0,100,357
3_2138_0.mat,3_0_2138,240000,400,16,2,0,100,357
3_2139_0.mat,3_0_2139,240000,400,16,3,0,100,357
3_2140_0.mat,3_0_2140,240000,400,16,4,0,100,357
3_2141_0.mat,3_0_2141,240000,400,16,5,0,100,357
3_2142_0.mat,3_0_2142,240000,400,16,6,0,100,357
3_2143_0.mat,3_0_2143,240000,400,16,1,0,100,358
3_2144_0.mat,3_0_2144,240000,400,16,2,0,100,358
3_2145_0.mat,3_0_2145,240000,400,16,3,0,100,358
3_2146_0.mat,3_0_2146,240000,400,16,4,0,100,358
3_2147_0.mat,3_0_2147,240000,400,16,5,0,100,358
3_2148_0.mat,3_0_2148,240000,400,16,6,0,100,358
3_2149_0.mat,3_0_2149,240000,400,16,1,0,100,359
3_2150_0.mat,3_0_2150,240000,400,16,2,0,100,359
3_2151_0.mat,3_0_2151,240000,400,16,3,0,100,359
3_2152_0.mat,3_0_2152,240000,400,16,4,0,100,359
3_2153_0.mat,3_0_2153,240000,400,16,5,0,100,359
3_2154_0.mat,3_0_2154,240000,400,16,6,0,100,359
3_2155_0.mat,3_0_2155,240000,400,16,1,0,100,360
3_2156_0.mat,3_0_2156,240000,400,16,2,0,100,360
3_2157_0.mat,3_0_2157,240000,400,16,3,0,100,360
3_2158_0.mat,3_0_2158,240000,400,16,4,0,100,360
3_2159_0.mat,3_0_2159,240000,400,16,5,0,100,360
3_2160_0.mat,3_0_2160,240000,400,16,6,0,100,360
3_2161_0.mat,3_0_2161,240000,400,16,1,0,100,361
3_2162_0.mat,3_0_2162,240000,400,16,2,0,100,361
3_2163_0.mat,3_0_2163,240000,400,16,3,0,100,361
3_2164_0.mat,3_0_2164,240000,400,16,4,0,100,361
3_2165_0.mat,3_0_2165,240000,400,16,5,0,100,361
3_2166_0.mat,3_0_2166,240000,400,16,6,0,100,361
3_2167_0.mat,3_0_2167,240000,400,16,1,0,100,362
3_2168_0.mat,3_0_2168,240000,400,16,2,0,100,362
3_2169_0.mat,3_0_2169,240000,400,16,3,0,100,362
3_2170_0.mat,3_0_2170,240000,400,16,4,0,100,362
3_2171_0.mat,3_0_2171,240000,400,16,5,0,100,362
3_2172_0.mat,3_0_2172,240000,400,16,6,0,100,362
3_2173_0.mat,3_0_2173,240000,400,16,1,0,100,363
3_2174_0.mat,3_0_2174,240000,400,16,2,0,100,363
3_2175_0.mat,3_0_2175,240000,400,16,3,0,82,363
3_2176_0.mat,3_0_2176,240000,400,16,4,0,93,363
3_2177_0.mat,3_0_2177,240000,400,16,5,0,100,363
3_2178_0.mat,3_0_2178,240000,400,16,6,0,100,363
3_2179_0.mat,3_0_2179,240000,400,16,1,0,100,364
3_2180_0.mat,3_0_2180,240000,400,16,2,0,100,364
3_2181_0.mat,3_0_2181,240000,400,16,3,0,100,364
3_2182_0.mat,3_0_2182,240000,400,16,4,0,100,364
3_2183_0.mat,3_0_2183,240000,400,16,5,0,100,364
3_2184_0.mat,3_0_2184,240000,400,16,6,0,100,364
3_2185_0.mat,3_0_2185,240000,400,16,1,0,100,365
3_2186_0.mat,3_0_2186,240000,400,16,2,0,90,365
3_2187_0.mat,3_0_2187,240000,400,16,3,0,85,365
3_2188_0.mat,3_0_2188,240000,400,16,4,0,97,365
3_2189_0.mat,3_0_2189,240000,400,16,5,0,40,365
3_2190_0.mat,3_0_2190,240000,400,16,6,0,99,365
3_2191_0.mat,3_0_2191,240000,400,16,1,0,100,366
3_2192_0.mat,3_0_2192,240000,400,16,2,0,99,366
3_2193_0.mat,3_0_2193,240000,400,16,3,0,100,366
3_2194_0.mat,3_0_2194,240000,400,16,4,0,100,366
3_2195_0.mat,3_0_2195,240000,400,16,5,0,100,366
3_2196_0.mat,3_0_2196,240000,400,16,6,0,100,366
3_2197_0.mat,3_0_2197,240000,400,16,1,0,100,367
3_2198_0.mat,3_0_2198,240000,400,16,2,0,100,367
3_2199_0.mat,3_0_2199,240000,400,16,3,0,100,367
3_2200_0.mat,3_0_2200,240000,400,16,4,0,96,367
3_2201_0.mat,3_0_2201,240000,400,16,5,0,85,367
3_2202_0.mat,3_0_2202,240000,400,16,6,0,100,367
3_2203_0.mat,3_0_2203,240000,400,16,1,0,100,368
3_2204_0.mat,3_0_2204,240000,400,16,2,0,100,368
3_2205_0.mat,3_0_2205,240000,400,16,3,0,100,368
3_2206_0.mat,3_0_2206,240000,400,16,4,0,100,368
3_2207_0.mat,3_0_2207,240000,400,16,5,0,100,368
3_2208_0.mat,3_0_2208,240000,400,16,6,0,100,368
3_2209_0.mat,3_0_2209,240000,400,16,1,0,100,369
3_2210_0.mat,3_0_2210,240000,400,16,2,0,100,369
