name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
2_1775_0.mat,2_0_1775,240000,400,16,5,0,99,296
2_1776_0.mat,2_0_1776,240000,400,16,6,0,100,296
2_1777_0.mat,2_0_1777,240000,400,16,1,0,100,297
2_1778_0.mat,2_0_1778,240000,400,16,2,0,100,297
2_1779_0.mat,2_0_1779,240000,400,16,3,0,94,297
2_1780_0.mat,2_0_1780,240000,400,16,4,0,95,297
2_1781_0.mat,2_0_1781,240000,400,16,5,0,100,297
2_1782_0.mat,2_0_1782,240000,400,16,6,0,100,297
2_1783_0.mat,2_0_1783,240000,400,16,1,0,99,298
2_1784_0.mat,2_0_1784,240000,400,16,2,0,100,298
2_1785_0.mat,2_0_1785,240000,400,16,3,0,97,298
2_1786_0.mat,2_0_1786,240000,400,16,4,0,100,298
2_1787_0.mat,2_0_1787,240000,400,16,5,0,98,298
2_1788_0.mat,2_0_1788,240000,400,16,6,0,100,298
2_1789_0.mat,2_0_1789,240000,400,16,1,0,99,299
2_1790_0.mat,2_0_1790,240000,400,16,2,0,95,299
2_1791_0.mat,2_0_1791,240000,400,16,3,0,98,299
2_1792_0.mat,2_0_1792,240000,400,16,4,0,100,299
2_1793_0.mat,2_0_1793,240000,400,16,5,0,100,299
2_1794_0.mat,2_0_1794,240000,400,16,6,0,100,299
2_1795_0.mat,2_0_1795,240000,400,16,1,0,100,300
2_1796_0.mat,2_0_1796,240000,400,16,2,0,100,300
2_1797_0.mat,2_0_1797,240000,400,16,3,0,99,300
2_1798_0.mat,2_0_1798,240000,400,16,4,0,95,300
2_1799_0.mat,2_0_1799,240000,400,16,5,0,79,300
2_1800_0.mat,2_0_1800,240000,400,16,6,0,99,300
2_1801_0.mat,2_0_1801,240000,400,16,1,0,100,301
2_1802_0.mat,2_0_1802,240000,400,16,2,0,100,301
2_1803_0.mat,2_0_1803,240000,400,16,3,0,84,301
2_1804_0.mat,2_0_1804,240000,400,16,4,0,95,301
2_1805_0.mat,2_0_1805,240000,400,16,5,0,100,301
2_1806_0.mat,2_0_1806,240000,400,16,6,0,100,301
2_1807_0.mat,2_0_1807,240000,400,16,1,0,100,302
2_1808_0.mat,2_0_1808,240000,400,16,2,0,100,302
2_1809_0.mat,2_0_1809,240000,400,16,3,0,25,302
2_1810_0.mat,2_0_1810,240000,400,16,4,0,88,302
2_1811_0.mat,2_0_1811,240000,400,16,5,0,100,302
2_1812_0.mat,2_0_1812,240000,400,16,6,0,72,302
2_1813_0.mat,2_0_1813,240000,400,16,1,0,93,303
2_1814_0.mat,2_0_1814,240000,400,16,2,0,94,303
2_1815_0.mat,2_0_1815,240000,400,16,3,0,97,303
2_1816_0.mat,2_0_1816,240000,400,16,4,0,85,303
2_1817_0.mat,2_0_1817,240000,400,16,5,0,100,303
2_1818_0.mat,2_0_1818,240000,400,16,6,0,100,303
2_1819_0.mat,2_0_1819,240000,400,16,1,0,100,304
2_1820_0.mat,2_0_1820,240000,400,16,2,0,100,304
2_1821_0.mat,2_0_1821,240000,400,16,3,0,100,304
2_1822_0.mat,2_0_1822,240000,400,16,4,0,100,304
2_1823_0.mat,2_0_1823,240000,400,16,5,0,100,304
2_1824_0.mat,2_0_1824,240000,400,16,6,0,100,304
2_1825_0.mat,2_0_1825,240000,400,16,1,0,100,305
2_1826_0.mat,2_0_1826,240000,400,16,2,0,100,305
2_1827_0.mat,2_0_1827,240000,400,16,3,0,100,305
2_1828_0.mat,2_0_1828,240000,400,16,4,0,100,305
2_1829_0.mat,2_0_1829,240000,400,16,5,0,100,305
2_1830_0.mat,2_0_1830,240000,400,16,6,0,100,305
2_1831_0.mat,2_0_1831,240000,400,16,1,0,100,306
2_1832_0.mat,2_0_1832,240000,400,16,2,0,100,306
2_1833_0.mat,2_0_1833,240000,400,16,3,0,100,306
2_1834_0.mat,2_0_1834,240000,400,16,4,0,100,306
2_1835_0.mat,2_0_1835,240000,400,16,5,0,100,306
2_1836_0.mat,2_0_1836,240000,400,16,6,0,100,306
2_1837_0.mat,2_0_1837,240000,400,16,1,0,100,307
2_1838_0.mat,2_0_1838,240000,400,16,2,0,100,307
2_1839_0.mat,2_0_1839,240000,400,16,3,0,100,307
2_1840_0.mat,2_0_1840,240000,400,16,4,0,100,307
2_1841_0.mat,2_0_1841,240000,400,16,5,0,100,307
2_1842_0.mat,2_0_1842,240000,400,16,6,0,100,307
2_1843_0.mat,2_0_1843,240000,400,16,1,0,100,308
2_1844_0.mat,2_0_1844,240000,400,16,2,0,100,308
2_1845_0.mat,2_0_1845,240000,400,16,3,0,100,308
2_1846_0.mat,2_0_1846,240000,400,16,4,0,100,308
2_1847_0.mat,2_0_1847,240000,400,16,5,0,100,308
2_1848_0.mat,2_0_1848,240000,400,16,6,0,100,308
2_1849_0.mat,2_0_1849,240000,400,16,1,0,97,309
2_1850_0.mat,2_0_1850,240000,400,16,2,0,100,309
2_1851_0.mat,2_0_1851,240000,400,16,3,0,99,309
2_1852_0.mat,2_0_1852,240000,400,16,4,0,97,309
2_1853_0.mat,2_0_1853,240000,400,16,5,0,99,309
2_1854_0.mat,2_0_1854,240000,400,16,6,0,99,309
2_1855_0.mat,2_0_1855,240000,400,16,1,0,99,310
2_1856_0.mat,2_0_1856,240000,400,16,2,0,100,310
2_1857_0.mat,2_0_1857,240000,400,16,3,0,99,310
2_1858_0.mat,2_0_1858,240000,400,16,4,0,100,310
2_1859_0.mat,2_0_1859,240000,400,16,5,0,93,310
2_1860_0.mat,2_0_1860,240000,400,16,6,0,73,310
2_1861_0.mat,2_0_1861,240000,400,16,1,0,71,311
2_1862_0.mat,2_0_1862,240000,400,16,2,0,95,311
2_1863_0.mat,2_0_1863,240000,400,16,3,0,97,311
2_1864_0.mat,2_0_1864,240000,400,16,4,0,92,311
2_1865_0.mat,2_0_1865,240000,400,16,5,0,94,311
2_1866_0.mat,2_0_1866,240000,400,16,6,0,100,311
2_1867_0.mat,2_0_1867,240000,400,16,1,0,59,312
2_1868_0.mat,2_0_1868,240000,400,16,2,0,100,312
2_1869_0.mat,2_0_1869,240000,400,16,3,0,92,312
2_1870_0.mat,2_0_1870,240000,400,16,4,0,97,312
2_1871_0.mat,2_0_1871,240000,400,16,5,0,92,312
2_1872_0.mat,2_0_1872,240000,400,16,6,0,88,312
2_1873_0.mat,2_0_1873,240000,400,16,1,0,95,313
2_1874_0.mat,2_0_1874,240000,400,16,2,0,78,313
2_1875_0.mat,2_0_1875,240000,400,16,3,0,13,313
2_1876_0.mat,2_0_1876,240000,400,16,4,0,45,313
2_1877_0.mat,2_0_1877,240000,400,16,5,0,100,313
2_1878_0.mat,2_0_1878,240000,400,16,6,0,78,313
2_1879_0.mat,2_0_1879,240000,400,16,1,0,100,314
2_1880_0.mat,2_0_1880,240000,400,16,2,0,97,314
2_1881_0.mat,2_0_1881,240000,400,16,3,0,100,314
2_1882_0.mat,2_0_1882,240000,400,16,4,0,99,314
2_1883_0.mat,2_0_1883,240000,400,16,5,0,86,314
2_1884_0.mat,2_0_1884,240000,400,16,6,0,54,314
2_1885_0.mat,2_0_1885,240000,400,16,1,0,96,315
2_1886_0.mat,2_0_1886,240000,400,16,2,0,99,315
2_1887_0.mat,2_0_1887,240000,400,16,3,0,100,315
2_1888_0.mat,2_0_1888,240000,400,16,4,0,99,315
2_1889_0.mat,2_0_1889,240000,400,16,5,0,100,315
2_1890_0.mat,2_0_1890,240000,400,16,6,0,100,315
2_1891_0.mat,2_0_1891,240000,400,16,1,0,97,316
2_1892_0.mat,2_0_1892,240000,400,16,2,0,96,316
2_1893_0.mat,2_0_1893,240000,400,16,3,0,100,316
2_1894_0.mat,2_0_1894,240000,400,16,4,0,100,316
2_1895_0.mat,2_0_1895,240000,400,16,5,0,99,316
2_1896_0.mat,2_0_1896,240000,400,16,6,0,99,316
2_1897_0.mat,2_0_1897,240000,400,16,1,0,99,317
2_1898_0.mat,2_0_1898,240000,400,16,2,0,100,317
2_1899_0.mat,2_0_1899,240000,400,16,3,0,100,317
2_1900_0.mat,2_0_1900,240000,400,16,4,0,100,317
2_1901_0.mat,2_0_1901,240000,400,16,5,0,100,317
2_1902_0.mat,2_0_1902,240000,400,16,6,0,100,317
2_1903_0.mat,2_0_1903,240000,400,16,1,0,100,318
2_1904_0.mat,2_0_1904,240000,400,16,2,0,100,318
2_1905_0.mat,2_0_1905,240000,400,16,3,0,100,318
2_1906_0.mat,2_0_1906,240000,400,16,4,0,100,318
2_1907_0.mat,2_0_1907,240000,400,16,5,0,100,318
2_1908_0.mat,2_0_1908,240000,400,16,6,0,100,318
2_1909_0.mat,2_0_1909,240000,400,16,1,0,100,319
2_1910_0.mat,2_0_1910,240000,400,16,2,0,97,319
2_1911_0.mat,2_0_1911,240000,400,16,3,0,66,319
2_1912_0.mat,2_0_1912,240000,400,16,4,0,99,319
2_1913_0.mat,2_0_1913,240000,400,16,5,0,98,319
2_1914_0.mat,2_0_1914,240000,400,16,6,0,100,319
2_1915_0.mat,2_0_1915,240000,400,16,1,0,100,320
2_1916_0.mat,2_0_1916,240000,400,16,2,0,98,320
2_1917_0.mat,2_0_1917,240000,400,16,3,0,100,320
2_1918_0.mat,2_0_1918,240000,400,16,4,0,100,320
2_1919_0.mat,2_0_1919,240000,400,16,5,0,100,320
2_1920_0.mat,2_0_1920,240000,400,16,6,0,100,320
2_1921_0.mat,2_0_1921,240000,400,16,1,0,39,321
2_1922_0.mat,2_0_1922,240000,400,16,2,0,79,321
2_1923_0.mat,2_0_1923,240000,400,16,3,0,99,321
2_1924_0.mat,2_0_1924,240000,400,16,4,0,99,321
2_1925_0.mat,2_0_1925,240000,400,16,5,0,100,321
2_1926_0.mat,2_0_1926,240000,400,16,6,0,100,321
2_1927_0.mat,2_0_1927,240000,400,16,1,0,100,322
2_1928_0.mat,2_0_1928,240000,400,16,2,0,99,322
2_1929_0.mat,2_0_1929,240000,400,16,3,0,100,322
2_1930_0.mat,2_0_1930,240000,400,16,4,0,98,322
2_1931_0.mat,2_0_1931,240000,400,16,5,0,97,322
2_1932_0.mat,2_0_1932,240000,400,16,6,0,98,322
2_1933_0.mat,2_0_1933,240000,400,16,1,0,98,323
2_1934_0.mat,2_0_1934,240000,400,16,2,0,99,323
2_1935_0.mat,2_0_1935,240000,400,16,3,0,100,323
2_1936_0.mat,2_0_1936,240000,400,16,4,0,100,323
2_1937_0.mat,2_0_1937,240000,400,16,5,0,100,323
2_1938_0.mat,2_0_1938,240000,400,16,6,0,100,323
2_1939_0.mat,2_0_1939,240000,400,16,1,0,100,324
2_1940_0.mat,2_0_1940,240000,400,16,2,0,100,324
2_1941_0.mat,2_0_1941,240000,400,16,3,0,100,324
2_1942_0.mat,2_0_1942,240000,400,16,4,0,100,324
2_1943_0.mat,2_0_1943,240000,400,16,5,0,100,324
2_1944_0.mat,2_0_1944,240000,400,16,6,0,100,324
2_1945_0.mat,2_0_1945,240000,400,16,1,0,3,325
2_1946_0.mat,2_0_1946,240000,400,16,2,0,92,325
2_1947_0.mat,2_0_1947,240000,400,16,3,0,32,325
2_1948_0.mat,2_0_1948,240000,400,16,4,0,80,325
2_1949_0.mat,2_0_1949,240000,400,16,5,0,63,325
2_1950_0.mat,2_0_1950,240000,400,16,6,0,100,325
2_1951_0.mat,2_0_1951,240000,400,16,1,0,83,326
2_1952_0.mat,2_0_1952,240000,400,16,2,0,47,326
2_1953_0.mat,2_0_1953,240000,400,16,3,0,0,326
2_1954_0.mat,2_0_1954,240000,400,16,4,0,35,326
2_1955_0.mat,2_0_1955,240000,400,16,5,0,75,326
2_1956_0.mat,2_0_1956,240000,400,16,6,0,99,326
2_1957_0.mat,2_0_1957,240000,400,16,1,0,99,327
2_1958_0.mat,2_0_1958,240000,400,16,2,0,94,327
2_1959_0.mat,2_0_1959,240000,400,16,3,0,92,327
2_1960_0.mat,2_0_1960,240000,400,16,4,0,97,327
2_1961_0.mat,2_0_1961,240000,400,16,5,0,96,327
2_1962_0.mat,2_0_1962,240000,400,16,6,0,100,327
2_1963_0.mat,2_0_1963,240000,400,16,1,0,99,328
2_1964_0.mat,2_0_1964,240000,400,16,2,0,94,328
2_1965_0.mat,2_0_1965,240000,400,16,3,0,99,328
2_1966_0.mat,2_0_1966,240000,400,16,4,0,99,328
2_1967_0.mat,2_0_1967,240000,400,16,5,0,98,328
2_1968_0.mat,2_0_1968,240000,400,16,6,0,99,328
2_1969_0.mat,2_0_1969,240000,400,16,1,0,100,329
2_1970_0.mat,2_0_1970,240000,400,16,2,0,100,329
2_1971_0.mat,2_0_1971,240000,400,16,3,0,100,329
2_1972_0.mat,2_0_1972,240000,400,16,4,0,100,329
2_1973_0.mat,2_0_1973,240000,400,16,5,0,100,329
2_1974_0.mat,2_0_1974,240000,400,16,6,0,100,329
2_1975_0.mat,2_0_1975,240000,400,16,1,0,100,330
2_1976_0.mat,2_0_1976,240000,400,16,2,0,98,330
2_1977_0.mat,2_0_1977,240000,400,16,3,0,99,330
2_1978_0.mat,2_0_1978,240000,400,16,4,0,100,330
2_1979_0.mat,2_0_1979,240000,400,16,5,0,99,330
2_1980_0.mat,2_0_1980,240000,400,16,6,0,95,330
2_1981_0.mat,2_0_1981,240000,400,16,1,0,98,331
2_1982_0.mat,2_0_1982,240000,400,16,2,0,97,331
2_1983_0.mat,2_0_1983,240000,400,16,3,0,99,331
2_1984_0.mat,2_0_1984,240000,400,16,4,0,100,331
2_1985_0.mat,2_0_1985,240000,400,16,5,0,100,331
2_1986_0.mat,2_0_1986,240000,400,16,6,0,100,331
2_1987_0.mat,2_0_1987,240000,400,16,1,0,100,332
2_1988_0.mat,2_0_1988,240000,400,16,2,0,100,332
2_1989_0.mat,2_0_1989,240000,400,16,3,0,100,332
2_1990_0.mat,2_0_1990,240000,400,16,4,0,100,332
2_1991_0.mat,2_0_1991,240000,400,16,5,0,100,332
2_1992_0.mat,2_0_1992,240000,400,16,6,0,65,332
2_1993_0.mat,2_0_1993,240000,400,16,1,0,30,333
2_1994_0.mat,2_0_1994,240000,400,16,2,0,40,333
2_1995_0.mat,2_0_1995,240000,400,16,3,0,85,333
2_1996_0.mat,2_0_1996,240000,400,16,4,0,99,333
2_1997_0.mat,2_0_1997,240000,400,16,5,0,100,333
2_1998_0.mat,2_0_1998,240000,400,16,6,0,82,333
2_1999_0.mat,2_0_1999,240000,400,16,1,0,59,334
2_2000_0.mat,2_0_2000,240000,400,16,2,0,86,334
2_2001_0.mat,2_0_2001,240000,400,16,3,0,94,334
2_2002_0.mat,2_0_2002,240000,400,16,4,0,97,334
2_2003_0.mat,2_0_2003,240000,400,16,5,0,100,334
2_2004_0.mat,2_0_2004,240000,400,16,6,0,83,334
2_2005_0.mat,2_0_2005,240000,400,16,1,0,87,335
2_2006_0.mat,2_0_2006,240000,400,16,2,0,78,335
2_2007_0.mat,2_0_2007,240000,400,16,3,0,100,335
2_2008_0.mat,2_0_2008,240000,400,16,4,0,95,335
2_2009_0.mat,2_0_2009,240000,400,16,5,0,95,335
2_2010_0.mat,2_0_2010,240000,400,16,6,0,100,335
2_2011_0.mat,2_0_2011,240000,400,16,1,0,84,336
2_2012_0.mat,2_0_2012,240000,400,16,2,0,27,336
2_2013_0.mat,2_0_2013,240000,400,16,3,0,100,336
2_2014_0.mat,2_0_2014,240000,400,16,4,0,83,336
2_2015_0.mat,2_0_2015,240000,400,16,5,0,100,336
2_2016_0.mat,2_0_2016,240000,400,16,6,0,100,336
2_2017_0.mat,2_0_2017,240000,400,16,1,0,100,337
2_2018_0.mat,2_0_2018,240000,400,16,2,0,100,337
2_2019_0.mat,2_0_2019,240000,400,16,3,0,100,337
2_2020_0.mat,2_0_2020,240000,400,16,4,0,100,337
2_2021_0.mat,2_0_2021,240000,400,16,5,0,100,337
2_2022_0.mat,2_0_2022,240000,400,16,6,0,100,337
2_2023_0.mat,2_0_2023,240000,400,16,1,0,100,338
2_2024_0.mat,2_0_2024,240000,400,16,2,0,100,338
2_2025_0.mat,2_0_2025,240000,400,16,3,0,100,338
2_2026_0.mat,2_0_2026,240000,400,16,4,0,100,338
2_2027_0.mat,2_0_2027,240000,400,16,5,0,100,338
2_2028_0.mat,2_0_2028,240000,400,16,6,0,100,338
2_2029_0.mat,2_0_2029,240000,400,16,1,0,99,339
2_2030_0.mat,2_0_2030,240000,400,16,2,0,100,339
2_2031_0.mat,2_0_2031,240000,400,16,3,0,99,339
2_2032_0.mat,2_0_2032,240000,400,16,4,0,94,339
2_2033_0.mat,2_0_2033,240000,400,16,5,0,100,339
2_2034_0.mat,2_0_2034,240000,400,16,6,0,99,339
2_2035_0.mat,2_0_2035,240000,400,16,1,0,100,340
2_2036_0.mat,2_0_2036,240000,400,16,2,0,100,340
2_2037_0.mat,2_0_2037,240000,400,16,3,0,100,340
2_2038_0.mat,2_0_2038,240000,400,16,4,0,100,340
2_2039_0.mat,2_0_2039,240000,400,16,5,0,100,340
2_2040_0.mat,2_0_2040,240000,400,16,6,0,100,340
2_2041_0.mat,2_0_2041,240000,400,16,1,0,86,341
2_2042_0.mat,2_0_2042,240000,400,16,2,0,90,341
2_2043_0.mat,2_0_2043,240000,400,16,3,0,95,341
2_2044_0.mat,2_0_2044,240000,400,16,4,0,98,341
2_2045_0.mat,2_0_2045,240000,400,16,5,0,96,341
2_2046_0.mat,2_0_2046,240000,400,16,6,0,76,341
2_2047_0.mat,2_0_2047,240000,400,16,1,0,100,342
2_2048_0.mat,2_0_2048,240000,400,16,2,0,100,342
2_2049_0.mat,2_0_2049,240000,400,16,3,0,99,342
2_2050_0.mat,2_0_2050,240000,400,16,4,0,100,342
2_2051_0.mat,2_0_2051,240000,400,16,5,0,100,342
2_2052_0.mat,2_0_2052,240000,400,16,6,0,98,342
2_2053_0.mat,2_0_2053,240000,400,16,1,0,100,343
2_2054_0.mat,2_0_2054,240000,400,16,2,0,99,343
2_2055_0.mat,2_0_2055,240000,400,16,3,0,99,343
2_2056_0.mat,2_0_2056,240000,400,16,4,0,100,343
2_2057_0.mat,2_0_2057,240000,400,16,5,0,95,343
2_2058_0.mat,2_0_2058,240000,400,16,6,0,100,343
2_2059_0.mat,2_0_2059,240000,400,16,1,0,100,344
2_2060_0.mat,2_0_2060,240000,400,16,2,0,100,344
2_2061_0.mat,2_0_2061,240000,400,16,3,0,99,344
2_2062_0.mat,2_0_2062,240000,400,16,4,0,99,344
2_2063_0.mat,2_0_2063,240000,400,16,5,0,100,344
2_2064_0.mat,2_0_2064,240000,400,16,6,0,100,344
2_2065_0.mat,2_0_2065,240000,400,16,1,0,96,345
2_2066_0.mat,2_0_2066,240000,400,16,2,0,91,345
2_2067_0.mat,2_0_2067,240000,400,16,3,0,95,345
2_2068_0.mat,2_0_2068,240000,400,16,4,0,67,345
2_2069_0.mat,2_0_2069,240000,400,16,5,0,84,345
2_2070_0.mat,2_0_2070,240000,400,16,6,0,68,345
2_2071_0.mat,2_0_2071,240000,400,16,1,0,98,346
2_2072_0.mat,2_0_2072,240000,400,16,2,0,95,346
2_2073_0.mat,2_0_2073,240000,400,16,3,0,38,346
2_2074_0.mat,2_0_2074,240000,400,16,4,0,0,346
2_2075_0.mat,2_0_2075,240000,400,16,5,0,96,346
2_2076_0.mat,2_0_2076,240000,400,16,6,0,100,346
2_2077_0.mat,2_0_2077,240000,400,16,1,0,100,347
2_2078_0.mat,2_0_2078,240000,400,16,2,0,100,347
2_2079_0.mat,2_0_2079,240000,400,16,3,0,99,347
2_2080_0.mat,2_0_2080,240000,400,16,4,0,99,347
2_2081_0.mat,2_0_2081,240000,400,16,5,0,72,347
2_2082_0.mat,2_0_2082,240000,400,16,6,0,58,347
2_2083_0.mat,2_0_2083,240000,400,16,1,0,72,348
2_2084_0.mat,2_0_2084,240000,400,16,2,0,99,348
2_2085_0.mat,2_0_2085,240000,400,16,3,0,100,348
2_2086_0.mat,2_0_2086,240000,400,16,4,0,98,348
2_2087_0.mat,2_0_2087,240000,400,16,5,0,100,348
2_2088_0.mat,2_0_2088,240000,400,16,6,0,93,348
2_2089_0.mat,2_0_2089,240000,400,16,1,0,43,349
2_2090_0.mat,2_0_2090,240000,400,16,2,0,43,349
2_2091_0.mat,2_0_2091,240000,400,16,3,0,99,349
2_2092_0.mat,2_0_2092,240000,400,16,4,0,99,349
2_2093_0.mat,2_0_2093,240000,400,16,5,0,100,349
2_2094_0.mat,2_0_2094,240000,400,16,6,0,88,349
2_2095_0.mat,2_0_2095,240000,400,16,1,0,100,350
2_2096_0.mat,2_0_2096,240000,400,16,2,0,99,350
2_2097_0.mat,2_0_2097,240000,400,16,3,0,99,350
2_2098_0.mat,2_0_2098,240000,400,16,4,0,99,350
2_2099_0.mat,2_0_2099,240000,400,16,5,0,98,350
2_2100_0.mat,2_0_2100,240000,400,16,6,0,81,350
2_2101_0.mat,2_0_2101,240000,400,16,1,0,93,351
2_2102_0.mat,2_0_2102,240000,400,16,2,0,93,351
2_2103_0.mat,2_0_2103,240000,400,16,3,0,77,351
2_2104_0.mat,2_0_2104,240000,400,16,4,0,99,351
2_2105_0.mat,2_0_2105,240000,400,16,5,0,100,351
2_2106_0.mat,2_0_2106,240000,400,16,6,0,100,351
2_2107_0.mat,2_0_2107,240000,400,16,1,0,100,352
2_2108_0.mat,2_0_2108,240000,400,16,2,0,99,352
2_2109_0.mat,2_0_2109,240000,400,16,3,0,100,352
2_2110_0.mat,2_0_2110,240000,400,16,4,0,100,352
2_2111_0.mat,2_0_2111,240000,400,16,5,0,100,352
2_2112_0.mat,2_0_2112,240000,400,16,6,0,100,352
2_2113_0.mat,2_0_2113,240000,400,16,1,0,100,353
2_2114_0.mat,2_0_2114,240000,400,16,2,0,100,353
2_2115_0.mat,2_0_2115,240000,400,16,3,0,99,353
2_2116_0.mat,2_0_2116,240000,400,16,4,0,100,353
2_2117_0.mat,2_0_2117,240000,400,16,5,0,100,353
2_2118_0.mat,2_0_2118,240000,400,16,6,0,94,353
2_2119_0.mat,2_0_2119,240000,400,16,1,0,76,354
2_2120_0.mat,2_0_2120,240000,400,16,2,0,85,354
2_2121_0.mat,2_0_2121,240000,400,16,3,0,96,354
2_2122_0.mat,2_0_2122,240000,400,16,4,0,100,354
2_2123_0.mat,2_0_2123,240000,400,16,5,0,99,354
2_2124_0.mat,2_0_2124,240000,400,16,6,0,100,354
2_2125_0.mat,2_0_2125,240000,400,16,1,0,100,355
2_2126_0.mat,2_0_2126,240000,400,16,2,0,99,355
2_2127_0.mat,2_0_2127,240000,400,16,3,0,100,355
2_2128_0.mat,2_0_2128,240000,400,16,4,0,100,355
2_2129_0.mat,2_0_2129,240000,400,16,5,0,100,355
2_2130_0.mat,2_0_2130,240000,400,16,6,0,100,355
2_2131_0.mat,2_0_2131,240000,400,16,1,0,100,356
2_2132_0.mat,2_0_2132,240000,400,16,2,0,100,356
2_2133_0.mat,2_0_2133,240000,400,16,3,0,100,356
2_2134_0.mat,2_0_2134,240000,400,16,4,0,100,356
2_2135_0.mat,2_0_2135,240000,400,16,5,0,100,356
2_2136_0.mat,2_0_2136,240000,400,16,6,0,100,356
2_2137_0.mat,2_0_2137,240000,400,16,1,0,50,357
2_2138_0.mat,2_0_2138,240000,400,16,2,0,92,357
2_2139_0.mat,2_0_2139,240000,400,16,3,0,100,357
2_2140_0.mat,2_0_2140,240000,400,16,4,0,64,357
2_2141_0.mat,2_0_2141,240000,400,16,5,0,19,357
2_2142_0.mat,2_0_2142,240000,400,16,6,0,95,357
2_2143_0.mat,2_0_2143,240000,400,16,1,0,99,358
2_2144_0.mat,2_0_2144,240000,400,16,2,0,98,358
2_2145_0.mat,2_0_2145,240000,400,16,3,0,100,358
2_2146_0.mat,2_0_2146,240000,400,16,4,0,88,358
2_2147_0.mat,2_0_2147,240000,400,16,5,0,93,358
2_2148_0.mat,2_0_2148,240000,400,16,6,0,23,358
2_2149_0.mat,2_0_2149,240000,400,16,1,0,67,359
2_2150_0.mat,2_0_2150,240000,400,16,2,0,39,359
2_2151_0.mat,2_0_2151,240000,400,16,3,0,44,359
2_2152_0.mat,2_0_2152,240000,400,16,4,0,98,359
2_2153_0.mat,2_0_2153,240000,400,16,5,0,98,359
2_2154_0.mat,2_0_2154,240000,400,16,6,0,98,359
2_2155_0.mat,2_0_2155,240000,400,16,1,0,94,360
2_2156_0.mat,2_0_2156,240000,400,16,2,0,92,360
2_2157_0.mat,2_0_2157,240000,400,16,3,0,89,360
2_2158_0.mat,2_0_2158,240000,400,16,4,0,85,360
2_2159_0.mat,2_0_2159,240000,400,16,5,0,75,360
2_2160_0.mat,2_0_2160,240000,400,16,6,0,91,360
2_2161_0.mat,2_0_2161,240000,400,16,1,0,100,361
2_2162_0.mat,2_0_2162,240000,400,16,2,0,99,361
2_2163_0.mat,2_0_2163,240000,400,16,3,0,100,361
2_2164_0.mat,2_0_2164,240000,400,16,4,0,99,361
2_2165_0.mat,2_0_2165,240000,400,16,5,0,96,361
2_2166_0.mat,2_0_2166,240000,400,16,6,0,100,361
2_2167_0.mat,2_0_2167,240000,400,16,1,0,97,362
2_2168_0.mat,2_0_2168,240000,400,16,2,0,100,362
2_2169_0.mat,2_0_2169,240000,400,16,3,0,100,362
2_2170_0.mat,2_0_2170,240000,400,16,4,0,99,362
2_2171_0.mat,2_0_2171,240000,400,16,5,0,96,362
2_2172_0.mat,2_0_2172,240000,400,16,6,0,93,362
2_2173_0.mat,2_0_2173,240000,400,16,1,0,94,363
2_2174_0.mat,2_0_2174,240000,400,16,2,0,92,363
2_2175_0.mat,2_0_2175,240000,400,16,3,0,88,363
2_2176_0.mat,2_0_2176,240000,400,16,4,0,95,363
2_2177_0.mat,2_0_2177,240000,400,16,5,0,100,363
2_2178_0.mat,2_0_2178,240000,400,16,6,0,95,363
2_2179_0.mat,2_0_2179,240000,400,16,1,0,100,364
2_2180_0.mat,2_0_2180,240000,400,16,2,0,100,364
2_2181_0.mat,2_0_2181,240000,400,16,3,0,99,364
2_2182_0.mat,2_0_2182,240000,400,16,4,0,95,364
2_2183_0.mat,2_0_2183,240000,400,16,5,0,98,364
2_2184_0.mat,2_0_2184,240000,400,16,6,0,99,364
2_2185_0.mat,2_0_2185,240000,400,16,1,0,16,365
2_2186_0.mat,2_0_2186,240000,400,16,2,0,100,365
2_2187_0.mat,2_0_2187,240000,400,16,3,0,100,365
2_2188_0.mat,2_0_2188,240000,400,16,4,0,100,365
2_2189_0.mat,2_0_2189,240000,400,16,5,0,100,365
2_2190_0.mat,2_0_2190,240000,400,16,6,0,100,365
2_2191_0.mat,2_0_2191,240000,400,16,1,0,100,366
2_2192_0.mat,2_0_2192,240000,400,16,2,0,100,366
2_2193_0.mat,2_0_2193,240000,400,16,3,0,97,366
2_2194_0.mat,2_0_2194,240000,400,16,4,0,81,366
2_2195_0.mat,2_0_2195,240000,400,16,5,0,36,366
2_2196_0.mat,2_0_2196,240000,400,16,6,0,73,366
2_1_1.mat,2_1_0001,240000,400,16,1,1,98,367
2_2_1.mat,2_1_0002,240000,400,16,2,1,96,367
2_3_1.mat,2_1_0003,240000,400,16,3,1,99,367
2_4_1.mat,2_1_0004,240000,400,16,4,1,98,367
2_5_1.mat,2_1_0005,240000,400,16,5,1,100,367
2_6_1.mat,2_1_0006,240000,400,16,6,1,95,367
2_7_1.mat,2_1_0007,240000,400,16,1,1,59,368
2_8_1.mat,2_1_0008,240000,400,16,2,1,99,368
2_9_1.mat,2_1_0009,240000,400,16,3,1,99,368
2_10_1.mat,2_1_0010,240000,400,16,4,1,99,368
2_11_1.mat,2_1_0011,240000,400,16,5,1,100,368
2_12_1.mat,2_1_0012,240000,400,16,6,1,100,368
2_13_1.mat,2_1_0013,240000,400,16,1,1,89,369
2_14_1.mat,2_1_0014,240000,400,16,2,1,99,369
